frame_number,x,y
0,0,0
1,318.1625,861.2625
2,314.0686274509804,871.4411764705883
3,0,0
4,0,0
5,344.29545454545456,479.8181818181818
6,347.8333333333333,524.2592592592592
7,397.0,1652.0
8,0,0
9,334.4761904761905,628.7755102040817
10,331.43939393939394,470.56060606060606
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,85.0,7.0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,331.20186335403724,910.0714285714286
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,273.3629679144385,452.20487967914437
35,297.65372316126087,590.7916857012334
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,0,0
51,0,0
52,330.15,572.6714285714286
53,301.4488124488125,415.1474201474201
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,311.57943925233644,626.1308411214953
60,312.375,576.4848484848485
61,322.0952380952381,447.1746031746032
62,293.6093023255814,580.9162790697675
63,306.4166666666667,221.58333333333334
64,297.0550458715596,601.9045871559633
65,299.3961352657005,554.487922705314
66,273.5515625,680.3015625
67,316.9703832752613,599.4076655052265
68,279.22914218566393,630.4958871915394
69,291.655701754386,569.6151315789474
70,261.37274182483424,520.8696546992911
71,288.99587432561094,550.8933671850207
72,86.0,1.5
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,86.5,5.0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
124,0,0
125,0,0
126,0,0
127,0,0
128,0,0
129,86.0,0.0
130,0,0
131,0,0
132,0,0
133,0,0
134,0,0
135,0,0
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
161,299.05263157894734,655.578947368421
162,297.0,657.0
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
168,0,0
169,0,0
170,0,0
171,0,0
172,0,0
173,0,0
174,0,0
175,0,0
176,0,0
177,0,0
178,0,0
179,0,0
180,0,0
181,0,0
182,0,0
183,0,0
184,0,0
185,0,0
186,0,0
187,0,0
188,0,0
189,0,0
190,0,0
191,0,0
192,0,0
193,0,0
194,0,0
195,0,0
196,0,0
197,134.9777777777778,3835.488888888889
198,136.06810035842295,3806.1290322580644
199,136.95064377682402,3776.9763948497853
200,138.39495798319328,3728.7436974789916
201,139.72162740899358,3682.3640256959316
202,141.37224669603523,3632.376651982379
203,142.84633027522935,3584.827981651376
204,144.35546038543896,3536.9057815845827
205,145.40289256198346,3493.1446280991736
206,146.30368763557485,3451.880694143167
207,148.4187643020595,3394.5057208237986
208,149.87185354691076,3346.4576659038903
209,151.34712643678162,3299.7724137931036
210,152.56132075471697,3257.316037735849
211,153.59953161592506,3213.6088992974237
212,154.56064073226545,3174.2128146453088
213,155.74883720930234,3132.846511627907
214,157.0047281323877,3086.3380614657212
215,158.13744075829385,3041.81990521327
216,159.4975369458128,2996.810344827586
217,160.92137592137593,2949.6879606879606
218,162.24418604651163,2904.0093023255813
219,163.635103926097,2860.0207852193994
220,165.00455580865605,2813.9635535307516
221,165.68103448275863,2745.127155172414
222,167.6303418803419,2723.5299145299145
223,168.9539748953975,2678.828451882845
224,170.41532258064515,2632.9959677419356
225,171.7289719626168,2588.233644859813
226,173.11385199240988,2545.6698292220112
227,174.4763779527559,2499.271653543307
228,175.72178988326849,2455.7237354085605
229,177.14893617021278,2411.0058027079303
230,178.5823970037453,2366.2790262172284
231,179.80333951762523,2322.692022263451
232,181.0466926070039,2279.729571984436
233,182.44621513944224,2234.671314741036
234,183.63817097415506,2191.1530815109345
235,184.91093117408906,2147.663967611336
236,186.27125506072875,2103.0789473684213
237,187.46868686868686,2060.5878787878787
238,188.72189349112426,2015.5463510848126
239,189.97076023391813,1973.0155945419103
240,191.15992292870905,1928.6435452793835
241,192.302103250478,1886.2409177820268
242,193.67166979362102,1840.986866791745
243,194.87683823529412,1798.5183823529412
244,195.99460431654677,1754.1978417266187
245,197.13175675675674,1709.7922297297298
246,198.3601895734597,1666.3349131121643
247,199.39660056657223,1621.456090651558
248,200.60743801652893,1579.6625344352617
249,201.94712990936557,1536.2160120845922
250,203.085346215781,1491.3800322061193
251,204.1492537313433,1447.8573797678275
252,205.42756183745584,1403.030035335689
253,206.57267950963222,1358.6742556917688
254,207.66782006920414,1315.9446366782006
255,208.6883116883117,1271.5064935064936
256,210.0574074074074,1224.8222222222223
257,211.14776632302406,1181.5549828178694
258,212.32926829268294,1137.3101045296166
259,213.7124773960217,1092.3345388788427
260,214.7610294117647,1047.9099264705883
261,215.94085027726433,1002.7837338262477
262,216.98936170212767,958.450354609929
263,218.23941068139962,913.1804788213628
264,219.50457038391224,867.7751371115173
265,220.59484346224679,824.4069981583793
266,221.96629213483146,778.7153558052435
267,223.22535211267606,731.3362676056338
268,224.42233856893543,689.3350785340314
269,225.64848484848486,641.6939393939394
270,226.2635046113307,597.9881422924901
271,227.6476306196841,554.0012150668286
272,228.4679802955665,511.134236453202
273,229.91091593475534,464.7854454203262
274,231.40691489361703,423.30186170212767
275,232.26256983240222,377.56284916201116
276,233.43801652892563,331.8801652892562
277,234.75140449438203,289.06601123595505
278,235.93723849372384,242.0418410041841
279,237.25822784810126,196.32025316455696
280,238.365551425031,151.99380421313506
281,239.09672131147542,114.69180327868852
282,240.45762711864407,56.14175654853621
283,241.12041884816753,32.031413612565444
284,241.63768115942028,6.217391304347826
285,0,0
286,0,0
287,0,0
288,0,0
289,0,0
290,0,0
291,279.5,336.5
292,0,0
293,0,0
294,0,0
295,0,0
296,0,0
297,0,0
298,0,0
299,0,0
300,0,0
301,0,0
302,0,0
303,0,0
304,0,0
305,0,0
306,0,0
307,0,0
308,0,0
309,0,0
310,0,0
311,0,0
312,0,0
313,0,0
314,0,0
315,0,0
316,0,0
317,0,0
318,0,0
319,0,0
320,0,0
321,0,0
322,0,0
323,0,0
324,0,0
325,0,0
326,0,0
327,0,0
328,0,0
329,0,0
330,0,0
331,0,0
332,0,0
333,0,0
334,0,0
335,0,0
336,0,0
337,0,0
338,0,0
339,0,0
340,0,0
341,0,0
342,0,0
343,0,0
344,0,0
345,0,0
346,0,0
347,0,0
348,0,0
349,0,0
350,0,0
351,0,0
352,0,0
353,0,0
354,0,0
355,0,0
356,0,0
357,0,0
358,0,0
359,0,0
360,0,0
361,0,0
362,0,0
363,0,0
364,0,0
365,0,0
366,0,0
367,0,0
368,0,0
369,0,0
370,0,0
371,0,0
372,0,0
373,0,0
374,0,0
375,0,0
376,0,0
377,0,0
378,0,0
379,0,0
380,0,0
381,0,0
382,0,0
383,0,0
384,0,0
385,0,0
386,0,0
387,0,0
388,0,0
389,0,0
390,0,0
391,0,0
392,0,0
393,0,0
394,0,0
395,0,0
396,0,0
397,0,0
398,0,0
399,0,0
400,0,0
401,0,0
402,0,0
403,0,0
404,0,0
405,0,0
406,0,0
407,0,0
408,0,0
409,0,0
410,0,0
411,0,0
412,0,0
413,0,0
414,0,0
415,0,0
416,0,0
417,0,0
418,0,0
419,0,0
420,0,0
421,0,0
422,0,0
423,0,0
424,0,0
425,0,0
426,0,0
427,0,0
428,0,0
429,0,0
430,0,0
431,0,0
432,0,0
433,0,0
434,0,0
435,0,0
436,0,0
437,0,0
438,0,0
439,0,0
440,0,0
441,0,0
442,0,0
443,0,0
444,0,0
445,0,0
446,0,0
447,0,0
448,0,0
449,0,0
450,0,0
451,0,0
452,0,0
453,0,0
454,0,0
455,0,0
456,0,0
457,0,0
458,0,0
459,0,0
460,0,0
461,0,0
462,0,0
463,0,0
464,0,0
465,0,0
466,0,0
467,0,0
468,0,0
469,0,0
470,0,0
471,0,0
472,0,0
473,0,0
474,0,0
475,0,0
476,0,0
477,0,0
478,0,0
479,0,0
480,0,0
481,0,0
482,0,0
483,0,0
484,0,0
485,0,0
486,0,0
487,0,0
488,0,0
489,0,0
490,0,0
491,0,0
492,0,0
493,0,0
494,0,0
495,0,0
496,0,0
497,0,0
498,0,0
499,0,0
500,0,0
501,0,0
502,0,0
503,0,0
504,0,0
505,0,0
506,0,0
507,0,0
508,0,0
509,0,0
510,0,0
511,0,0
512,0,0
513,0,0
514,0,0
515,0,0
516,0,0
517,0,0
518,0,0
519,0,0
520,0,0
521,0,0
522,0,0
523,0,0
524,0,0
525,0,0
526,0,0
527,0,0
528,0,0
529,0,0
530,0,0
531,0,0
532,0,0
533,0,0
534,0,0
535,0,0
536,0,0
537,0,0
538,0,0
539,0,0
540,0,0
541,0,0
542,0,0
543,0,0
544,0,0
545,0,0
546,0,0
547,0,0
548,0,0
549,0,0
550,0,0
551,0,0
552,0,0
553,0,0
554,0,0
555,0,0
556,0,0
557,0,0
558,0,0
559,0,0
560,0,0
561,0,0
562,0,0
563,0,0
564,0,0
565,0,0
566,0,0
567,0,0
568,0,0
569,0,0
570,0,0
571,0,0
572,0,0
573,0,0
574,0,0
575,0,0
576,0,0
577,0,0
578,0,0
579,0,0
580,0,0
581,0,0
582,0,0
583,0,0
584,0,0
585,0,0
586,0,0
587,0,0
588,0,0
589,0,0
590,0,0
591,0,0
592,0,0
593,0,0
594,0,0
595,0,0
596,0,0
